ID,Date,Temperature,Humidity,Humex,CO2,Bright
3847,2017-11-23 21:40:00,22.8,39.0,23.2,613.0,1.0
3848,2017-11-23 22:10:00,22.6,39.0,23.0,577.0,1.0
3849,2017-11-23 22:40:00,22.6,39.0,23.0,520.0,1.0
3850,2017-11-23 23:10:00,22.5,39.0,22.8,502.0,1.0
3851,2017-11-23 23:40:00,22.4,39.0,22.7,500.0,1.0
3852,2017-11-24 00:10:00,22.4,39.0,22.7,477.0,1.0
3853,2017-11-24 00:40:00,22.3,39.0,22.6,476.0,1.0
3854,2017-11-24 01:10:00,22.3,39.0,22.6,470.0,1.0
3855,2017-11-24 01:40:00,22.3,39.0,22.6,473.0,1.0
3856,2017-11-24 02:10:00,22.2,39.0,22.4,472.0,1.0
3857,2017-11-24 02:40:00,22.3,39.0,22.6,458.0,1.0
3858,2017-11-24 03:10:00,22.4,39.0,22.7,459.0,1.0
3859,2017-11-24 03:40:00,22.2,39.0,22.4,451.0,1.0
3860,2017-11-24 04:10:00,22.1,39.0,22.3,476.0,1.0
3861,2017-11-24 04:40:00,22.3,38.0,22.4,462.0,1.0
3862,2017-11-24 05:10:00,22.2,38.0,22.3,440.0,1.0
3863,2017-11-24 05:40:00,22.2,38.0,22.3,454.0,1.0
3864,2017-11-24 06:10:00,22.4,38.0,22.5,451.0,1.0
3865,2017-11-24 06:40:00,22.1,39.0,22.3,447.0,1.0
3866,2017-11-24 07:10:00,22.2,39.0,22.4,459.0,1.0
3867,2017-11-24 07:40:00,22.3,39.0,22.6,495.0,2.0
3868,2017-11-24 08:10:00,22.3,40.0,22.7,556.0,90.0
3869,2017-11-24 08:40:00,22.7,40.0,23.3,659.0,111.0
3870,2017-11-24 09:10:00,23.0,40.0,23.7,735.0,124.0
3871,2017-11-24 09:40:00,23.1,40.0,23.8,801.0,193.0
3872,2017-11-24 10:10:00,23.4,40.0,24.2,843.0,257.0
3873,2017-11-24 10:40:00,23.5,40.0,24.4,868.0,214.0
3874,2017-11-24 11:10:00,23.8,40.0,24.8,868.0,194.0
3875,2017-11-24 11:40:00,23.8,40.0,24.8,859.0,169.0
3876,2017-11-24 12:10:00,23.9,39.0,24.8,813.0,271.0
3877,2017-11-24 12:40:00,23.9,39.0,24.8,762.0,252.0
3878,2017-11-24 13:10:00,24.0,39.0,24.9,793.0,216.0
3879,2017-11-24 13:40:00,24.1,39.0,25.0,777.0,168.0
3880,2017-11-24 14:10:00,24.1,39.0,25.0,814.0,136.0
3881,2017-11-24 14:40:00,24.1,39.0,25.0,848.0,115.0
3882,2017-11-24 15:10:00,24.2,39.0,25.2,894.0,107.0
3883,2017-11-24 15:40:00,24.1,39.0,25.0,890.0,109.0
3884,2017-11-24 16:10:00,24.2,39.0,25.2,881.0,94.0
3885,2017-11-24 16:40:00,24.1,39.0,25.0,846.0,90.0
3886,2017-11-24 17:10:00,23.9,39.0,24.8,774.0,87.0
3887,2017-11-24 17:40:00,23.8,39.0,24.6,723.0,88.0
3888,2017-11-24 18:10:00,23.7,40.0,24.7,748.0,85.0
3889,2017-11-24 18:40:00,23.4,40.0,24.2,708.0,1.0
3890,2017-11-24 19:10:00,23.2,41.0,24.1,668.0,1.0
3891,2017-11-24 19:40:00,23.0,41.0,23.8,624.0,1.0
3892,2017-11-24 20:10:00,22.8,41.0,23.6,580.0,1.0
3893,2017-11-24 20:40:00,22.7,41.0,23.4,560.0,1.0
3894,2017-11-24 21:10:00,22.6,41.0,23.3,529.0,1.0
3895,2017-11-24 21:40:00,22.6,41.0,23.3,510.0,1.0
3896,2017-11-24 22:10:00,22.6,41.0,23.3,504.0,1.0
3897,2017-11-24 22:40:00,22.5,41.0,23.1,492.0,1.0
3898,2017-11-24 23:10:00,22.4,41.0,23.0,477.0,1.0
3899,2017-11-24 23:40:00,22.5,41.0,23.1,470.0,1.0
3900,2017-11-25 00:10:00,22.4,41.0,23.0,459.0,1.0
3901,2017-11-25 00:40:00,22.4,41.0,23.0,455.0,1.0
3902,2017-11-25 01:10:00,22.4,41.0,23.0,458.0,1.0
3903,2017-11-25 01:40:00,22.4,41.0,23.0,456.0,1.0
3904,2017-11-25 02:10:00,22.3,41.0,22.9,459.0,1.0
3905,2017-11-25 02:40:00,22.3,41.0,22.9,454.0,1.0
3906,2017-11-25 03:10:00,22.3,41.0,22.9,458.0,1.0
3907,2017-11-25 03:40:00,22.3,41.0,22.9,441.0,1.0
3908,2017-11-25 04:10:00,22.3,41.0,22.9,443.0,1.0
3909,2017-11-25 04:40:00,22.3,41.0,22.9,444.0,1.0
3910,2017-11-25 05:10:00,22.2,42.0,22.9,446.0,1.0
3911,2017-11-25 05:40:00,22.2,42.0,22.9,433.0,1.0
3912,2017-11-25 06:10:00,22.2,41.0,22.7,453.0,1.0
3913,2017-11-25 06:40:00,22.1,41.0,22.6,446.0,1.0
3914,2017-11-25 07:10:00,22.2,41.0,22.7,441.0,1.0
3915,2017-11-25 07:40:00,22.2,40.0,22.6,446.0,1.0
3916,2017-11-25 08:10:00,22.1,40.0,22.4,460.0,1.0
3917,2017-11-25 08:40:00,22.2,40.0,22.6,454.0,2.0
3918,2017-11-25 09:10:00,22.3,40.0,22.7,469.0,4.0
3919,2017-11-25 09:40:00,22.0,40.0,22.3,462.0,8.0
3920,2017-11-25 10:10:00,22.1,40.0,22.4,468.0,16.0
3921,2017-11-25 10:40:00,22.2,39.0,22.4,452.0,108.0
3922,2017-11-25 11:10:00,22.1,40.0,22.4,469.0,49.0
3923,2017-11-25 11:40:00,22.2,38.0,22.3,450.0,59.0
3924,2017-11-25 12:30:00,22.0,37.0,21.9,462.0,80.0
3925,2017-11-25 13:20:00,22.3,35.0,22.0,457.0,294.0
3926,2017-11-25 14:10:00,22.3,33.0,21.7,456.0,113.0
3927,2017-11-25 14:40:00,22.1,32.0,21.3,450.0,27.0
3928,2017-11-25 15:10:00,22.1,31.0,21.1,441.0,57.0
3929,2017-11-25 15:40:00,22.2,31.0,21.2,458.0,28.0
3930,2017-11-25 16:10:00,22.1,30.0,21.0,433.0,17.0
3931,2017-11-25 16:40:00,21.9,30.0,20.7,441.0,5.0
3932,2017-11-25 17:10:00,22.1,29.0,20.8,447.0,2.0
3933,2017-11-25 17:40:00,22.2,28.0,20.8,448.0,1.0
3934,2017-11-25 18:10:00,22.6,28.0,21.3,453.0,1.0
3935,2017-11-25 18:40:00,21.9,28.0,20.4,463.0,1.0
3936,2017-11-25 19:10:00,22.0,28.0,20.5,438.0,1.0
3937,2017-11-25 19:40:00,22.4,28.0,21.0,472.0,1.0
3938,2017-11-25 20:10:00,22.7,27.0,21.3,460.0,1.0
3939,2017-11-25 20:40:00,22.1,27.0,20.5,451.0,1.0
3940,2017-11-25 21:10:00,22.0,27.0,20.4,456.0,1.0
3941,2017-11-25 21:40:00,22.4,27.0,20.9,465.0,1.0
3942,2017-11-25 22:10:00,22.6,27.0,21.1,456.0,1.0
3943,2017-11-25 22:40:00,21.9,27.0,20.3,457.0,1.0
3944,2017-11-25 23:10:00,22.0,27.0,20.4,456.0,1.0
3945,2017-11-25 23:40:00,22.4,27.0,20.9,453.0,1.0
3946,2017-11-26 00:10:00,22.7,26.0,21.1,459.0,1.0
3947,2017-11-26 00:40:00,22.1,26.0,20.4,450.0,1.0
3948,2017-11-26 01:10:00,21.9,27.0,20.3,448.0,1.0
3949,2017-11-26 01:40:00,22.3,26.0,20.6,458.0,1.0
3950,2017-11-26 02:10:00,22.7,26.0,21.1,467.0,1.0
3951,2017-11-26 02:40:00,22.5,26.0,20.9,447.0,1.0
3952,2017-11-26 03:10:00,21.8,26.0,20.0,456.0,1.0
3953,2017-11-26 03:40:00,22.2,26.0,20.5,462.0,1.0
3954,2017-11-26 04:10:00,22.6,26.0,21.0,467.0,1.0
3955,2017-11-26 04:40:00,22.6,26.0,21.0,451.0,1.0
3956,2017-11-26 05:10:00,21.9,26.0,20.1,459.0,1.0
3957,2017-11-26 05:40:00,22.1,26.0,20.4,470.0,1.0
3958,2017-11-26 06:10:00,22.5,25.0,20.7,457.0,1.0
3959,2017-11-26 06:40:00,22.7,25.0,21.0,465.0,1.0
3960,2017-11-26 07:10:00,21.9,25.0,20.0,466.0,1.0
3961,2017-11-26 07:40:00,21.8,25.0,19.9,468.0,1.0
3962,2017-11-26 08:10:00,22.2,25.0,20.3,460.0,4.0
3963,2017-11-26 08:40:00,22.6,24.0,20.7,468.0,25.0
3964,2017-11-26 09:10:00,22.7,24.0,20.8,458.0,141.0
3965,2017-11-26 09:40:00,21.8,24.0,19.7,453.0,166.0
3966,2017-11-26 10:10:00,22.0,24.0,20.0,450.0,157.0
3967,2017-11-26 10:40:00,22.5,24.0,20.6,458.0,162.0
3968,2017-11-26 11:10:00,22.7,24.0,20.8,465.0,214.0
3969,2017-11-26 11:40:00,21.9,24.0,19.8,446.0,109.0
3970,2017-11-26 12:10:00,22.0,24.0,20.0,449.0,74.0
3971,2017-11-26 12:40:00,22.4,24.0,20.4,448.0,191.0
3972,2017-11-26 13:10:00,22.6,23.0,20.5,462.0,31.0
3973,2017-11-26 13:40:00,21.8,24.0,19.7,451.0,36.0
3974,2017-11-26 14:10:00,21.9,24.0,19.8,445.0,116.0
3975,2017-11-26 14:40:00,22.4,24.0,20.4,461.0,90.0
3976,2017-11-26 15:10:00,22.4,23.0,20.3,467.0,46.0
3977,2017-11-26 15:40:00,21.8,24.0,19.7,441.0,24.0
3978,2017-11-26 16:10:00,22.0,23.0,19.8,461.0,17.0
3979,2017-11-26 16:40:00,22.4,23.0,20.3,439.0,4.0
3980,2017-11-26 17:10:00,22.6,23.0,20.5,463.0,2.0
3981,2017-11-26 17:40:00,22.3,23.0,20.2,454.0,1.0
3982,2017-11-26 18:10:00,21.7,24.0,19.6,460.0,1.0
3983,2017-11-26 18:40:00,22.2,24.0,20.2,466.0,1.0
3984,2017-11-26 19:10:00,22.7,23.0,20.7,474.0,1.0
3985,2017-11-26 19:40:00,23.0,23.0,21.0,482.0,1.0
3986,2017-11-26 20:10:00,22.0,24.0,20.0,476.0,1.0
3987,2017-11-26 20:40:00,21.8,24.0,19.7,474.0,1.0
3988,2017-11-26 21:10:00,22.3,24.0,20.3,465.0,1.0
3989,2017-11-26 21:40:00,22.7,24.0,20.8,474.0,1.0
3990,2017-11-26 22:10:00,23.1,24.0,21.3,491.0,1.0
3991,2017-11-26 22:40:00,22.1,24.0,20.1,490.0,1.0
3992,2017-11-26 23:10:00,21.9,25.0,20.0,487.0,1.0
3993,2017-11-26 23:40:00,22.4,24.0,20.4,483.0,1.0
3994,2017-11-27 00:10:00,22.8,24.0,20.9,489.0,1.0
3995,2017-11-27 00:40:00,23.0,24.0,21.2,483.0,1.0
3996,2017-11-27 01:10:00,21.9,25.0,20.0,479.0,1.0
3997,2017-11-27 01:40:00,22.1,25.0,20.2,475.0,1.0
3998,2017-11-27 02:10:00,22.5,24.0,20.6,487.0,1.0
3999,2017-11-27 02:40:00,22.9,24.0,21.1,497.0,1.0
4000,2017-11-27 03:10:00,22.7,24.0,20.8,482.0,1.0
4001,2017-11-27 03:40:00,21.7,25.0,19.7,485.0,1.0
4002,2017-11-27 04:10:00,22.1,25.0,20.2,502.0,1.0
4003,2017-11-27 04:40:00,22.7,24.0,20.8,493.0,1.0
4004,2017-11-27 05:10:00,23.0,24.0,21.2,499.0,1.0
4005,2017-11-27 05:40:00,22.4,25.0,20.6,496.0,1.0
4006,2017-11-27 06:10:00,21.7,25.0,19.7,503.0,1.0
4007,2017-11-27 06:40:00,22.0,25.0,20.1,507.0,1.0
4008,2017-11-27 07:10:00,22.5,25.0,20.7,511.0,1.0
4009,2017-11-27 07:40:00,22.9,25.0,21.2,531.0,2.0
4010,2017-11-27 08:10:00,22.2,25.0,20.3,592.0,6.0
4011,2017-11-27 08:40:00,21.8,27.0,20.1,691.0,14.0
4012,2017-11-27 09:10:00,22.2,27.0,20.6,752.0,30.0
4013,2017-11-27 09:40:00,22.0,27.0,20.4,775.0,40.0
4014,2017-11-27 10:10:00,21.8,28.0,20.3,842.0,59.0
4015,2017-11-27 10:40:00,22.5,28.0,21.2,866.0,109.0
4016,2017-11-27 11:10:00,23.1,27.0,21.8,851.0,169.0
4017,2017-11-27 11:40:00,23.4,26.0,22.0,705.0,177.0
4018,2017-11-27 12:10:00,23.5,26.0,22.1,631.0,188.0
4019,2017-11-27 12:40:00,24.0,25.0,22.6,654.0,143.0
4020,2017-11-27 13:10:00,25.4,24.0,24.2,659.0,130.0
4021,2017-11-27 13:40:00,25.4,24.0,24.2,719.0,114.0
4022,2017-11-27 14:10:00,24.9,25.0,23.7,779.0,108.0
4023,2017-11-27 14:40:00,24.7,25.0,23.5,813.0,87.0
4024,2017-11-27 15:10:00,24.5,25.0,23.2,842.0,67.0
4025,2017-11-27 15:40:00,24.5,25.0,23.2,813.0,57.0
4026,2017-11-27 16:10:00,24.7,25.0,23.5,856.0,32.0
4027,2017-11-27 16:40:00,24.7,25.0,23.5,839.0,18.0
4028,2017-11-27 17:10:00,24.5,25.0,23.2,833.0,17.0
4029,2017-11-27 17:40:00,24.5,25.0,23.2,837.0,16.0
4030,2017-11-27 18:10:00,24.0,26.0,22.7,816.0,16.0
4031,2017-11-27 18:40:00,23.9,26.0,22.6,738.0,1.0
4032,2017-11-27 19:10:00,24.0,25.0,22.6,687.0,1.0
4033,2017-11-27 19:40:00,24.2,25.0,22.8,652.0,1.0
4034,2017-11-27 20:10:00,24.1,25.0,22.7,598.0,1.0
4035,2017-11-27 20:40:00,24.1,25.0,22.7,575.0,1.0
4036,2017-11-27 21:10:00,24.1,25.0,22.7,559.0,1.0
4037,2017-11-27 21:40:00,24.1,25.0,22.7,542.0,1.0
4038,2017-11-27 22:10:00,24.0,25.0,22.6,539.0,1.0
4039,2017-11-27 22:40:00,23.9,24.0,22.3,521.0,1.0
4040,2017-11-27 23:10:00,23.9,24.0,22.3,512.0,1.0
4041,2017-11-27 23:40:00,24.0,24.0,22.4,506.0,1.0
4042,2017-11-28 00:10:00,23.9,24.0,22.3,515.0,1.0
4043,2017-11-28 00:40:00,23.8,24.0,22.2,518.0,1.0
4044,2017-11-28 01:10:00,23.8,24.0,22.2,508.0,1.0
4045,2017-11-28 01:40:00,23.8,24.0,22.2,511.0,1.0
4046,2017-11-28 02:10:00,23.7,24.0,22.0,498.0,1.0
4047,2017-11-28 02:40:00,23.7,24.0,22.0,498.0,1.0
4048,2017-11-28 03:10:00,23.7,24.0,22.0,505.0,1.0
4049,2017-11-28 03:40:00,23.7,24.0,22.0,505.0,1.0
4050,2017-11-28 04:10:00,23.6,23.0,21.8,505.0,1.0
4051,2017-11-28 04:40:00,23.7,23.0,21.9,494.0,1.0
4052,2017-11-28 05:10:00,23.6,23.0,21.8,501.0,1.0
4053,2017-11-28 05:40:00,23.6,23.0,21.8,502.0,1.0
4054,2017-11-28 06:10:00,23.6,23.0,21.8,497.0,1.0
4055,2017-11-28 06:40:00,23.5,23.0,21.6,504.0,1.0
4056,2017-11-28 07:10:00,23.6,23.0,21.8,519.0,1.0
4057,2017-11-28 07:40:00,23.7,23.0,21.9,545.0,2.0
4058,2017-11-28 08:10:00,23.7,23.0,21.9,615.0,5.0
4059,2017-11-28 08:40:00,24.0,24.0,22.4,719.0,23.0
4060,2017-11-28 09:10:00,24.3,24.0,22.8,820.0,39.0
4061,2017-11-28 09:40:00,24.5,24.0,23.0,946.0,82.0
4062,2017-11-28 10:10:00,24.6,25.0,23.3,1053.0,86.0
4063,2017-11-28 10:40:00,24.0,25.0,22.6,1059.0,89.0
4064,2017-11-28 11:10:00,23.5,26.0,22.1,1098.0,94.0
4065,2017-11-28 11:40:00,23.3,26.0,21.9,1144.0,126.0
4066,2017-11-28 12:10:00,23.1,27.0,21.8,1152.0,84.0
4067,2017-11-28 12:40:00,23.1,26.0,21.6,1075.0,82.0
4068,2017-11-28 13:10:00,23.4,27.0,22.1,1095.0,51.0
4069,2017-11-28 13:40:00,23.9,26.0,22.6,1078.0,51.0
4070,2017-11-28 14:10:00,24.2,26.0,23.0,1067.0,29.0
4071,2017-11-28 14:40:00,24.3,26.0,23.1,1126.0,31.0
4072,2017-11-28 15:10:00,24.3,27.0,23.3,1154.0,19.0
4073,2017-11-28 15:40:00,24.0,27.0,22.9,1157.0,15.0
4074,2017-11-28 16:10:00,24.0,27.0,22.9,1186.0,23.0
4075,2017-11-28 16:40:00,23.9,28.0,22.9,1170.0,17.0
4076,2017-11-28 17:10:00,23.8,28.0,22.8,1124.0,16.0
4077,2017-11-28 17:40:00,23.7,28.0,22.7,1068.0,17.0
4078,2017-11-28 18:10:00,23.7,28.0,22.7,982.0,17.0
4079,2017-11-28 18:40:00,23.4,28.0,22.3,857.0,2.0
4080,2017-11-28 19:10:00,22.9,29.0,21.8,754.0,1.0
4081,2017-11-28 19:40:00,22.8,29.0,21.7,659.0,1.0
4082,2017-11-28 20:10:00,23.0,28.0,21.8,583.0,1.0
4083,2017-11-28 20:40:00,23.2,28.0,22.1,555.0,1.0
4084,2017-11-28 21:10:00,23.3,28.0,22.2,532.0,1.0
4085,2017-11-28 21:40:00,23.5,28.0,22.4,518.0,1.0
4086,2017-11-28 22:10:00,23.5,28.0,22.4,520.0,1.0
4087,2017-11-28 22:40:00,23.6,28.0,22.6,504.0,1.0
4088,2017-11-28 23:10:00,23.6,28.0,22.6,491.0,1.0
4089,2017-11-28 23:40:00,23.4,28.0,22.3,490.0,1.0
4090,2017-11-29 00:10:00,23.3,28.0,22.2,507.0,1.0
4091,2017-11-29 00:40:00,23.2,28.0,22.1,493.0,1.0
4092,2017-11-29 01:10:00,23.2,28.0,22.1,479.0,1.0
4093,2017-11-29 01:40:00,23.2,28.0,22.1,485.0,1.0
4094,2017-11-29 02:10:00,23.2,28.0,22.1,468.0,1.0
4095,2017-11-29 02:40:00,23.2,28.0,22.1,478.0,1.0
4096,2017-11-29 03:10:00,23.3,28.0,22.2,471.0,1.0
4097,2017-11-29 03:40:00,23.3,28.0,22.2,479.0,1.0
4098,2017-11-29 04:10:00,23.3,28.0,22.2,484.0,1.0
4099,2017-11-29 04:40:00,23.3,28.0,22.2,505.0,1.0
4100,2017-11-29 05:10:00,23.4,28.0,22.3,502.0,1.0
4101,2017-11-29 05:40:00,23.4,28.0,22.3,500.0,1.0
4102,2017-11-29 06:10:00,23.4,28.0,22.3,501.0,1.0
4103,2017-11-29 06:40:00,23.4,28.0,22.3,515.0,1.0
4104,2017-11-29 07:10:00,23.5,27.0,22.3,501.0,1.0
4105,2017-11-29 07:40:00,23.4,28.0,22.3,512.0,2.0
4106,2017-11-29 08:10:00,23.1,29.0,22.1,584.0,8.0
4107,2017-11-29 08:40:00,22.7,30.0,21.7,661.0,13.0
4108,2017-11-29 09:10:00,22.5,31.0,21.6,753.0,34.0
4109,2017-11-29 09:40:00,22.4,32.0,21.6,828.0,47.0
4110,2017-11-29 10:10:00,22.5,32.0,21.8,941.0,76.0
4111,2017-11-29 10:40:00,22.7,32.0,22.0,969.0,72.0
4112,2017-11-29 11:10:00,23.0,32.0,22.4,976.0,27.0
4113,2017-11-29 11:40:00,23.1,32.0,22.6,1009.0,46.0
4114,2017-11-29 12:10:00,23.0,32.0,22.4,1007.0,106.0
4115,2017-11-29 12:40:00,22.8,31.0,22.0,886.0,71.0
4116,2017-11-29 13:10:00,22.8,31.0,22.0,872.0,74.0
4117,2017-11-29 13:40:00,22.8,31.0,22.0,821.0,89.0
4118,2017-11-29 14:10:00,22.9,31.0,22.1,881.0,92.0
4119,2017-11-29 14:40:00,23.0,31.0,22.3,932.0,25.0
4120,2017-11-29 15:10:00,23.0,31.0,22.3,941.0,77.0
4121,2017-11-29 15:40:00,22.9,31.0,22.1,956.0,63.0
4122,2017-11-29 16:10:00,22.9,31.0,22.1,987.0,40.0
4123,2017-11-29 16:40:00,22.9,30.0,22.0,968.0,21.0
4124,2017-11-29 17:10:00,22.8,30.0,21.9,950.0,16.0
4125,2017-11-29 17:40:00,22.7,29.0,21.6,846.0,7.0
4126,2017-11-29 18:10:00,22.5,29.0,21.3,731.0,75.0
4127,2017-11-29 18:40:00,22.5,28.0,21.2,670.0,70.0
4128,2017-11-29 19:10:00,22.7,27.0,21.3,617.0,1.0
4129,2017-11-29 19:40:00,22.7,27.0,21.3,575.0,2.0
4130,2017-11-29 20:10:00,22.7,26.0,21.1,544.0,1.0
4131,2017-11-29 20:40:00,22.8,26.0,21.2,527.0,1.0
4132,2017-11-29 21:10:00,22.9,26.0,21.4,514.0,1.0
4133,2017-11-29 21:40:00,23.0,25.0,21.3,499.0,1.0
4134,2017-11-29 22:10:00,23.1,25.0,21.5,481.0,1.0
4135,2017-11-29 22:40:00,23.3,25.0,21.7,484.0,1.0
4136,2017-11-29 23:10:00,23.3,24.0,21.5,472.0,1.0
4137,2017-11-29 23:40:00,23.1,24.0,21.3,464.0,1.0
4138,2017-11-30 00:10:00,23.0,24.0,21.2,463.0,1.0
4139,2017-11-30 00:40:00,22.9,24.0,21.1,468.0,1.0
4140,2017-11-30 01:10:00,22.9,24.0,21.1,468.0,1.0
4141,2017-11-30 01:40:00,22.9,24.0,21.1,457.0,1.0
4142,2017-11-30 02:10:00,22.9,24.0,21.1,478.0,1.0
4143,2017-11-30 02:40:00,22.9,25.0,21.2,471.0,1.0
4144,2017-11-30 03:10:00,23.0,25.0,21.3,468.0,1.0
4145,2017-11-30 03:40:00,23.1,25.0,21.5,464.0,1.0
4146,2017-11-30 04:10:00,23.1,24.0,21.3,470.0,1.0
4147,2017-11-30 04:40:00,23.1,24.0,21.3,462.0,1.0
4148,2017-11-30 05:10:00,23.0,25.0,21.3,463.0,1.0
4149,2017-11-30 05:40:00,23.0,24.0,21.2,474.0,1.0
4150,2017-11-30 06:10:00,23.0,24.0,21.2,468.0,1.0
4151,2017-11-30 06:40:00,23.0,24.0,21.2,470.0,1.0
4152,2017-11-30 07:10:00,23.1,24.0,21.3,481.0,1.0
4153,2017-11-30 07:40:00,23.2,24.0,21.4,520.0,2.0
4154,2017-11-30 08:10:00,23.4,24.0,21.7,562.0,78.0
4155,2017-11-30 08:40:00,23.6,25.0,22.1,653.0,95.0
4156,2017-11-30 09:10:00,23.7,25.0,22.2,710.0,104.0
4157,2017-11-30 09:40:00,23.7,25.0,22.2,780.0,99.0
4158,2017-11-30 10:10:00,23.5,26.0,22.1,843.0,110.0
4159,2017-11-30 10:40:00,23.2,27.0,21.9,864.0,172.0
4160,2017-11-30 11:10:00,23.2,27.0,21.9,881.0,154.0
4161,2017-11-30 11:40:00,23.8,27.0,22.7,930.0,151.0
4162,2017-11-30 12:10:00,24.2,26.0,23.0,920.0,155.0
4163,2017-11-30 12:40:00,24.4,26.0,23.3,807.0,136.0
4164,2017-11-30 13:10:00,24.2,26.0,23.0,861.0,159.0
4165,2017-11-30 13:40:00,24.1,26.0,22.9,797.0,144.0
4166,2017-11-30 14:10:00,23.9,26.0,22.6,736.0,157.0
4167,2017-11-30 14:40:00,24.2,26.0,23.0,887.0,200.0
4168,2017-11-30 15:10:00,24.3,26.0,23.1,915.0,130.0
4169,2017-11-30 15:40:00,24.3,26.0,23.1,920.0,128.0
4170,2017-11-30 16:10:00,24.2,25.0,22.8,845.0,113.0
4171,2017-11-30 16:40:00,24.0,25.0,22.6,811.0,96.0
4172,2017-11-30 17:10:00,23.9,25.0,22.5,774.0,89.0
4173,2017-11-30 17:40:00,23.8,24.0,22.2,742.0,88.0
4174,2017-11-30 18:10:00,23.8,24.0,22.2,745.0,88.0
4175,2017-11-30 18:40:00,23.7,24.0,22.0,688.0,1.0
4176,2017-11-30 19:10:00,23.6,24.0,21.9,614.0,1.0
4177,2017-11-30 19:40:00,23.5,24.0,21.8,582.0,1.0
4178,2017-11-30 20:10:00,23.5,24.0,21.8,545.0,1.0
4179,2017-11-30 20:40:00,23.5,24.0,21.8,527.0,1.0
4180,2017-11-30 21:10:00,23.5,23.0,21.6,509.0,1.0
4181,2017-11-30 21:40:00,23.5,23.0,21.6,495.0,1.0
4182,2017-11-30 22:10:00,23.6,23.0,21.8,486.0,1.0
4183,2017-11-30 22:40:00,23.7,23.0,21.9,481.0,1.0
4184,2017-11-30 23:10:00,23.7,23.0,21.9,485.0,1.0
4185,2017-11-30 23:40:00,23.8,23.0,22.0,464.0,1.0
4186,2017-12-01 00:10:00,23.7,23.0,21.9,465.0,1.0
4187,2017-12-01 00:40:00,23.6,23.0,21.8,458.0,1.0
4188,2017-12-01 01:10:00,23.5,23.0,21.6,472.0,1.0
4189,2017-12-01 01:40:00,23.5,23.0,21.6,442.0,1.0
4190,2017-12-01 02:10:00,23.4,23.0,21.5,463.0,1.0
4191,2017-12-01 02:40:00,23.5,23.0,21.6,449.0,1.0
4192,2017-12-01 03:10:00,23.5,23.0,21.6,469.0,1.0
4193,2017-12-01 03:40:00,23.5,23.0,21.6,453.0,1.0
4194,2017-12-01 04:10:00,23.5,23.0,21.6,461.0,1.0
4195,2017-12-01 04:40:00,23.6,23.0,21.8,456.0,1.0
4196,2017-12-01 05:10:00,23.5,23.0,21.6,462.0,1.0
4197,2017-12-01 05:40:00,23.5,22.0,21.5,457.0,1.0
4198,2017-12-01 06:10:00,23.4,21.0,21.2,441.0,1.0
4199,2017-12-01 06:40:00,23.3,21.0,21.1,456.0,1.0
4200,2017-12-01 07:10:00,23.2,21.0,21.0,457.0,1.0
4201,2017-12-01 07:40:00,22.8,21.0,20.5,480.0,71.0
4202,2017-12-01 08:10:00,22.6,21.0,20.2,531.0,76.0
4203,2017-12-01 08:40:00,22.9,21.0,20.6,600.0,93.0
4204,2017-12-01 09:10:00,23.6,21.0,21.4,658.0,102.0
4205,2017-12-01 09:40:00,23.7,21.0,21.6,751.0,109.0
4206,2017-12-01 10:10:00,23.5,22.0,21.5,822.0,104.0
4207,2017-12-01 10:40:00,23.4,22.0,21.4,887.0,108.0
4208,2017-12-01 11:10:00,23.7,22.0,21.7,923.0,116.0
4209,2017-12-01 11:40:00,24.0,22.0,22.1,861.0,127.0
4210,2017-12-01 12:10:00,24.2,22.0,22.3,891.0,152.0
4211,2017-12-01 12:40:00,24.5,21.0,22.5,866.0,223.0
4212,2017-12-01 13:10:00,24.5,21.0,22.5,845.0,239.0
4213,2017-12-01 13:40:00,24.6,20.0,22.5,823.0,212.0
4214,2017-12-01 14:10:00,24.8,21.0,22.9,906.0,150.0
4215,2017-12-01 14:40:00,24.4,21.0,22.4,935.0,130.0
4216,2017-12-01 15:10:00,24.0,21.0,21.9,895.0,151.0
4217,2017-12-01 15:40:00,23.7,22.0,21.7,916.0,113.0
4218,2017-12-01 16:10:00,24.4,21.0,22.4,898.0,106.0
4219,2017-12-01 16:40:00,24.6,21.0,22.6,829.0,97.0
4220,2017-12-01 17:10:00,24.7,21.0,22.8,773.0,89.0
4221,2017-12-01 17:40:00,23.7,22.0,21.7,754.0,8.0
4222,2017-12-01 18:10:00,22.9,23.0,20.9,748.0,7.0
4223,2017-12-01 18:40:00,22.5,23.0,20.4,711.0,1.0
4224,2017-12-01 19:10:00,22.5,23.0,20.4,633.0,1.0
4225,2017-12-01 19:40:00,22.7,22.0,20.5,589.0,1.0
4226,2017-12-01 20:10:00,22.9,22.0,20.7,551.0,1.0
4227,2017-12-01 20:40:00,23.2,21.0,21.0,523.0,1.0
4228,2017-12-01 21:10:00,23.3,21.0,21.1,512.0,1.0
4229,2017-12-01 21:40:00,23.3,21.0,21.1,502.0,1.0
4230,2017-12-01 22:10:00,23.2,21.0,21.0,495.0,1.0
4231,2017-12-01 22:40:00,23.4,21.0,21.2,473.0,1.0
4232,2017-12-01 23:10:00,23.2,20.0,20.8,482.0,1.0
4233,2017-12-01 23:40:00,23.1,20.0,20.7,463.0,1.0
